<<<<<<< HEAD
SG_UF,CO_MUNICIPIO,NO_MUNICIPIO,ID_ESCOLA,NO_ESCOLA,REDE,VL_APROVACAO_2017_SI_4,VL_APROVACAO_2019_SI_4,VL_APROVACAO_2021_SI_4,VL_INDICADOR_REND_2017,VL_INDICADOR_REND_2019,VL_INDICADOR_REND_2021,VL_NOTA_MATEMATICA_2017,VL_NOTA_MATEMATICA_2019,VL_NOTA_MATEMATICA_2021,VL_NOTA_PORTUGUES_2017,VL_NOTA_PORTUGUES_2019,VL_NOTA_PORTUGUES_2021,VL_NOTA_MEDIA_2017,VL_NOTA_MEDIA_2019,VL_NOTA_MEDIA_2021,VL_OBSERVADO_2017,VL_OBSERVADO_2019,VL_OBSERVADO_2021,VL_PROJECAO_2017,VL_PROJECAO_2019,VL_PROJECAO_2021,RESULTADO_2017,RESULTADO_2019,RESULTADO_2021
PB,2501005,Araruna,25110829,EMEF PREFEITA MARIA CELESTE TORRES DA SILVA,Municipal,86.2,85.9,96.6,0.863298,0.854009,0.964872,206.61,198.61,ND,193.62,181.03,ND,5.427355,5.045774,-,4.7,4.3,,,5.0,5.2,,-0.7000000000000002,
PB,2501104,Areia,25064118,EMEF VER NELSON CARNEIRO,Municipal,75,82.4,100,0.763728,0.811752,1,ND,187.13,ND,ND,164.94,ND,-,4.534145,-,,3.7,,3.9,4.2,4.6,,-0.5,
PB,2501104,Areia,25064126,EEEIEFM CARLOTA BARREIRA,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,4.9,5.2,5.5,,,
PB,2501104,Areia,25064142,EEEF ALVARO MACHADO,Estadual,95.3,90.8,100,0.960054,0.891123,1,190.79,ND,181.11,178.32,ND,176.62,4.847265,-,4.631623,4.7,,4.6,3.9,4.2,4.5,0.8000000000000003,,0.09999999999999964
PB,2501104,Areia,25064169,EEEF MONS JOAO COUTINHO,Estadual,94.9,95,99.5,0.952181,0.94919,0.995695,ND,187.47,188.89,ND,172.49,186.36,-,4.677906,4.957187,,4.4,4.9,4.9,5.2,5.5,,-0.7999999999999998,-0.5999999999999996
PB,2501104,Areia,25064193,ESC MUL PEDRO HONORIO,Municipal,-,93.6,100,-,0.933299,1,-,216.78,190.11,-,204.16,188.47,-,5.813076,5.018833,,5.4,5.0,,,5.7,,,-0.7000000000000002
PB,2501104,Areia,25064410,EMEF JOSE LINS SOBRINHO,Municipal,82.8,93.6,100,0.838166,0.934151,1,ND,216.46,ND,ND,216.35,ND,-,6.028605,-,,5.6,,4.2,4.5,4.8,,1.0999999999999996,
PB,2501104,Areia,25064428,ESC MUL JOSE RODRIGUES,Municipal,88.1,85.5,100,0.839562,0.833144,1,194.64,210.48,214.32,182.32,198.95,191.69,4.993466,5.598119,5.539402,4.2,4.7,5.5,4.5,4.8,5.1,-0.2999999999999998,-0.09999999999999964,0.40000000000000036
PB,2501104,Areia,25064444,EMEF JULIA VERONICA DOS SANTOS LEAL,Municipal,76.9,76.1,100,0.68798,0.777215,1,ND,176.31,ND,ND,166.52,ND,-,4.356384,-,,3.4,,4.0,4.3,4.6,,-0.8999999999999999,
PB,2501104,Areia,25064460,EMEF MARIA EMILIA MARACAJA,Municipal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,
PB,2501104,Areia,25064541,EMEF NENEN SILVA,Municipal,90.3,-,-,0.896856,-,-,ND,-,-,ND,-,-,-,-,-,,,,,,,,,
PB,2501104,Areia,25064738,EEEF DR PLINIO LEMOS,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,4.7,5.0,5.3,,,
PB,2501104,Areia,25064789,EMEF JOAO CESAR,Municipal,79.5,92.5,100,0.7644,0.923478,1,ND,226.1,220.06,ND,208.08,195.51,-,6.062211,5.718398,,5.6,5.7,4.4,4.7,5.0,,0.8999999999999995,0.7000000000000002
PB,2501104,Areia,25106694,EMEF PROFESSOR ABEL BARBOSA DA SILVA,Municipal,98.5,95.8,100,0.981067,0.963753,1,215.63,187.92,189.97,209.84,183.95,173.88,5.894402,4.894858,4.750889,5.8,4.7,4.8,5.1,5.4,5.7,0.7000000000000002,-0.7000000000000002,-0.9000000000000004
PB,2501104,Areia,25114328,EMEF MADRE TRAUTLINDE,Municipal,82.9,96.3,100,0.823529,0.963213,1,ND,173.83,196.85,ND,148.6,185.31,-,3.983237,5.090005,,3.8,5.1,,,4.1,,,1.0
PB,2501104,Areia,25120344,EMEF DR JOSE INACIO DE MIRANDA PEREIRA,Municipal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,
PB,2501153,Areia de Baraúnas,25020374,EEEFM CLOVIS SATIRO,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,3.9,4.2,4.5,,,
PB,2501153,Areia de Baraúnas,25020609,EMEF ABDIAS JOSE DA COSTA,Municipal,87.1,92.7,100,0.86487,0.928845,1,ND,180.16,ND,ND,177.12,ND,-,4.622584,-,,4.3,,4.2,4.5,4.8,,-0.20000000000000018,
PB,2501153,Areia de Baraúnas,25120549,EMEF SEVERINO ALVES DA COSTA,Municipal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,
PB,2501203,Areial,25061402,ECI PREFEITO FRANCISCO A SILVA,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,4.7,4.9,5.2,,,
PB,2501203,Areial,25061410,EEEF INACIO GONDIM,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,5.1,5.4,5.7,,,
PB,2501203,Areial,25061429,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL GERALDO LUIZ DE ARAUJO,Municipal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,4.8,5.1,5.4,,,
PB,2501203,Areial,25061445,E M E F INTEGRAL FRANCISCO APOLINARIO DA SILVA,Municipal,94.7,98.8,-,0.946907,0.988581,-,225.7,224.78,-,213.21,209.78,-,6.14785,6.067929,-,5.8,6.0,,4.3,4.6,4.9,1.5,1.4000000000000004,
PB,2501203,Areial,25061542,GR ESC EZEQUIEL VIEIRA,Municipal,-,-,97.1,-,-,0.977462,-,-,206.66,-,-,200.51,-,-,5.553582,,,5.4,5.3,5.6,5.8,,,-0.39999999999999947
PB,2501203,Areial,25061593,GR ESC MODELO,Municipal,88.5,94.4,97,0.878368,0.95302,0.971629,212.03,228.98,216.14,196.93,214.33,198.34,5.590972,6.230809,5.695044,4.9,5.9,5.5,5.0,5.3,5.6,-0.09999999999999964,0.6000000000000005,-0.09999999999999964
PB,2501203,Areial,25061607,GR ESC SEVERINO BARBOSA,Municipal,86.4,93.2,-,0.872008,0.915929,-,187.04,191.9,-,175.28,162.79,-,4.720427,4.586085,-,4.1,4.2,,3.8,4.1,4.4,0.2999999999999998,0.10000000000000053,
PB,2501302,Aroeiras,25083503,EEEF PROFESSORA ELZIRA GOMES DE MEDEIROS,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,3.4,3.8,4.1,,,
PB,2501302,Aroeiras,25083597,EEEFM MAJOR JOSE BARBOSA,Estadual,88.2,-,-,0.896321,-,-,185.55,-,-,174.28,-,-,4.673811,-,-,4.2,,,4.9,5.2,5.5,-0.7000000000000002,,
PB,2501302,Aroeiras,25083619,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL MAJOR JOSE BARBOSA,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,
PB,2501302,Aroeiras,25083651,E M E F SANTA LUZIA,Municipal,80.4,-,-,0.785451,-,-,153.7,-,-,146.53,-,-,3.561441,-,-,2.8,,,,3.1,3.3,,,
PB,2501302,Aroeiras,25084151,E M E F ANTONIO MARTINS DO NASCIMENTO,Municipal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,
PB,2501302,Aroeiras,25084216,E M E F JOSE DE SOUSA SANTOS,Municipal,67.9,89.6,97.2,0.664104,0.903433,0.973244,181.55,203.28,ND,168.58,192.65,ND,4.493838,5.346169,-,3.0,4.8,,4.2,4.5,4.8,-1.2000000000000002,0.2999999999999998,
PB,2501302,Aroeiras,25084232,E M E F MARIA MARGARIDA DA CONCEICAO,Municipal,91.4,90.6,100,0.907891,0.892327,1,179.71,184.27,194.62,157.62,175.74,179.5,4.259451,4.675929,4.941811,3.9,4.2,4.9,4.6,4.9,5.2,-0.6999999999999997,-0.7000000000000002,-0.2999999999999998
PB,2501302,Aroeiras,25084240,E M E F NIVALDO ALVES BARBOSA,Municipal,79.1,-,-,0.852506,-,-,ND,-,-,ND,-,-,-,-,-,,,,,,,,,
PB,2501302,Aroeiras,25084259,E M E F PEDRO LOPES DE BRITO,Municipal,81.1,-,-,0.898779,-,-,157.18,-,-,152.83,-,-,3.742398,-,-,3.4,,,,3.6,3.9,,,
PB,2501302,Aroeiras,25084321,E M E F COSME ALVES BARBOSA,Municipal,87.3,71.9,97.2,0.874629,0.737507,0.981298,193.17,170.19,198.6,174.28,159.21,191.95,4.81923,4.106681,5.244129,4.2,3.0,5.1,,4.5,4.8,,-1.5,0.2999999999999998
PB,2501302,Aroeiras,25084330,E M E F EMILIANO RESENDE FILHO,Municipal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,
PB,2501302,Aroeiras,25084348,E M E F JOSE CELESTINO DE SOUZA,Municipal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,
PB,2501302,Aroeiras,25084380,E M E F JOSE COSME IRMAO,Municipal,87.2,77.1,98,0.864435,0.726924,0.97755,173.64,157.58,ND,158.45,151.62,ND,4.158702,3.728032,-,3.6,2.7,,4.2,4.5,4.8,-0.6000000000000001,-1.7999999999999998,
PB,2501302,Aroeiras,25084410,E M E F SEBASTIANA ANDRADE,Municipal,80.4,-,-,0.810909,-,-,189.18,-,-,173.92,-,-,4.73654,-,-,3.8,,,,4.1,4.4,,,
PB,2501302,Aroeiras,25107968,E M E F SAO FRANCISCO DE ASSIS,Municipal,92.7,-,-,0.935745,-,-,164.97,-,-,153.24,-,-,3.898517,-,-,3.6,,,,3.9,4.2,,,
PB,2501302,Aroeiras,25108158,E M E F MANOEL BERNARDO FRAZAO,Municipal,98.1,100,98.4,0.980371,1,0.967706,161.37,176.84,188.86,157.47,177.02,189.49,3.906724,4.557407,5.013524,3.8,4.6,4.9,3.8,4.1,4.4,0.0,0.5,0.5
PB,2501302,Aroeiras,25112295,EMEF TANCREDO NEVES,Municipal,-,91.9,-,-,0.884823,-,-,159.6,-,-,155.86,-,-,3.843672,-,,3.4,,3.9,4.2,4.5,,-0.8000000000000003,
PB,2501302,Aroeiras,25113615,E M E F JOSE VICENTE DE ARAUJO,Municipal,73.8,-,-,0.677919,-,-,156.16,-,-,143.38,-,-,3.551115,-,-,2.4,,,,2.7,2.9,,,
PB,2501302,Aroeiras,25114522,E M E F MARIA LUCIA DE ALBUQUERQUE,Municipal,93.7,79.4,98.2,0.92583,0.812082,0.982219,176.58,196.76,171.11,156.05,180.66,163.06,4.171173,5.003742,4.194238,3.9,4.1,4.1,4.1,4.4,4.7,-0.19999999999999973,-0.3000000000000007,-0.6000000000000005
PB,2501351,Assunção,25050478,EEEF DE VEREADOR JOAO MARTINIANO DOS SANTOS,Estadual,96,-,-,0.96167,-,-,188.58,-,-,171.94,-,-,4.68909,-,-,4.5,,,4.6,4.9,5.2,-0.09999999999999964,,
PB,2501351,Assunção,25051253,EMEF JAIME FERREIRA TAVARES,Municipal,74,-,-,0.739459,-,-,206.24,-,-,195.5,-,-,5.454476,-,-,4.0,,,3.7,4.1,4.4,0.2999999999999998,,
PB,2501351,Assunção,25129147,EMEF PROFESSOR EVANDIR GONCALVES DE OLIVEIRA,Municipal,-,90,100,-,0.903982,1,-,199.47,184.24,-,176.99,179.42,-,4.988732,4.742265,,4.5,4.7,,,4.8,,,-0.09999999999999964
PB,2501401,Baía da Traição,25085859,EMEF DR ANTONIO ESTIGARRIBIA,Municipal,86.1,-,95,0.818576,-,0.946892,166.14,-,181.21,165.25,-,176.89,4.139209,-,4.638441,3.4,,4.4,,3.7,4.0,,,0.40000000000000036
PB,2501401,Baía da Traição,25085875,EEEFM MATIAS FREIRE,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,4.2,4.5,4.8,,,
PB,2501401,Baía da Traição,25085883,EMEF ANTONIO AZEVEDO,Municipal,67,77.8,90.7,0.664596,0.741407,0.901778,187.71,189.82,ND,173.33,171.63,ND,4.697759,4.707117,-,3.1,3.5,,4.3,4.6,4.9,-1.1999999999999997,-1.0999999999999996,
PB,2501401,Baía da Traição,25085964,EMEF DR CARLOS RODRIGUES,Municipal,-,-,95.5,-,-,0.980371,-,-,161.9,-,-,144.34,-,-,3.678111,,,3.6,,,,,,
PB,2501401,Baía da Traição,25086006,EMEF MARIA DAS DORES BORGES,Municipal,86.3,92.1,81.4,0.844629,0.907113,0.774087,169.32,173.07,157.17,155.29,167.05,149,4.018805,4.304188,3.672571,3.4,3.9,2.8,4.4,4.6,4.9,-1.0000000000000004,-0.6999999999999997,-2.1000000000000005
PB,2501401,Baía da Traição,25086014,EMEF PAULO EUFRASIO RODRIGUES,Municipal,74.4,82.7,92.4,0.720667,0.812472,0.921037,154.82,161.32,ND,150.1,155.13,ND,3.647724,3.863224,-,2.6,3.1,,,2.9,3.2,,0.20000000000000018,
PB,2501401,Baía da Traição,25101978,EEIEFM AKAJUTIBIRO,Estadual,-,86.9,96.7,-,0.867007,0.977074,-,179.17,ND,-,169.78,ND,-,4.470237,-,,3.9,,4.1,4.4,4.7,,-0.5000000000000004,
PB,2501401,Baía da Traição,25103097,EMEF CENTRO SOCIAL SAO MIGUEL,Municipal,-,77.8,92.8,-,0.790199,0.930601,-,150.49,161.12,-,149.93,143.87,-,3.561999,3.65468,,2.8,3.4,4.5,4.8,5.1,,-2.0,-1.6999999999999997
PB,2501401,Baía da Traição,25120778,EEIEFM PEDRO POTI,Estadual,-,-,94.7,-,-,0.943127,-,-,ND,-,-,ND,-,-,-,,,,,,,,,
PB,2501401,Baía da Traição,25125281,EMEF JOAO EUGENIO BARBOSA,Municipal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,
PB,2501500,Bananeiras,25064797,EMEF PROFª EMILIA DE OLIVEIRA NEVES,Municipal,99.2,-,-,0.988275,-,-,ND,-,-,ND,-,-,-,-,-,,,,4.1,4.4,4.7,,,
PB,2501500,Bananeiras,25064916,EEEF XAVIER JUNIOR,Estadual,94.2,-,-,0.940887,-,-,176.66,-,-,149.07,-,-,4.04579,-,-,3.8,,,5.1,5.4,5.6,-1.2999999999999998,,
PB,2501500,Bananeiras,25065149,EMEF JOAO PAULO II,Municipal,99.1,91.4,99.3,0.990664,0.929284,0.991094,210.92,203.08,ND,207.84,201.23,ND,5.768153,5.498353,-,5.7,5.1,,5.1,5.4,5.7,0.6000000000000005,-0.3000000000000007,
PB,2501500,Bananeiras,25065157,EMEF JOSE ROCHA CIRNE,Municipal,84.1,-,-,0.806225,-,-,165.03,-,-,152.9,-,-,3.89348,-,-,3.1,,,4.0,4.3,4.7,-0.8999999999999999,,
PB,2501500,Bananeiras,25065173,EMEF MIGUEL FILGUEIRA FILHO,Municipal,-,83.1,100,-,0.827661,1,-,173.38,ND,-,159.26,ND,-,4.168468,-,,3.5,,4.3,4.6,4.9,,-1.0999999999999996,
PB,2501500,Bananeiras,25065181,EMEF ANTONIO COUTINHO DE MEDEIROS,Municipal,90.2,-,-,0.906558,-,-,196.19,-,-,190.22,-,-,5.166682,-,-,4.7,,,,5.0,5.2,,,
PB,2501500,Bananeiras,25065190,EMEF APRIGIO PATRICIO RAMALHO,Municipal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,4.3,4.6,4.9,,,
PB,2501500,Bananeiras,25065211,EMEF JOSE HENRIQUE PEREIRA,Municipal,75.8,-,-,0.77213,-,-,ND,-,-,ND,-,-,-,-,-,,,,,,,,,
PB,2501500,Bananeiras,25065297,EMEF PROF SOLANGE R DE FONTES,Municipal,91.5,96.9,-,0.945002,0.970269,-,230,191.11,-,228.86,186.69,-,6.514457,5.005554,-,6.2,4.9,,,6.4,6.6,,-1.5,
PB,2501500,Bananeiras,25065327,EMEF DO JARACATIA,Municipal,84.3,-,-,0.835257,-,-,ND,-,-,ND,-,-,-,-,-,,,,,,,,,
PB,2501500,Bananeiras,25065386,EMEF DR JOAQUIM F DE MEDEIROS,Municipal,96.3,94.2,100,0.965034,0.943651,1,212.58,220.86,188.85,184.16,201.06,173.8,5.369287,5.834575,4.72806,5.2,5.5,4.7,4.8,5.1,5.4,0.40000000000000036,0.40000000000000036,-0.7000000000000002
PB,2501500,Bananeiras,25065505,EMEF DR DIONISIO MAIA,Municipal,91.1,97.7,96,0.902985,0.977074,0.958693,196.29,215.98,199.16,194.99,190.16,187.66,5.255318,5.543263,5.176816,4.7,5.4,5.0,4.9,5.2,5.4,-0.20000000000000018,0.20000000000000018,-0.40000000000000036
PB,2501500,Bananeiras,25114824,EMEF NOSSA SENHORA APARECIDA,Municipal,-,81.4,-,-,0.83072,-,-,159.23,-,-,163.8,-,-,3.980975,-,,3.3,,,,3.6,,,
PB,2501500,Bananeiras,25129589,EMEIF MONTE CARMELO,Municipal,91.3,95.8,-,0.899897,0.9375,-,214.67,252.71,-,225.73,232.94,-,6.16499,7.022035,-,5.5,6.6,,,5.8,6.0,,0.7999999999999998,
PB,2501500,Bananeiras,25130064,EMEF XAVIER JUNIOR,Municipal,-,90.1,94.6,-,0.91769,0.953915,-,201.91,ND,-,187.05,ND,-,5.218206,-,,4.8,,,,5.1,,,
PB,2501534,Baraúna,25043242,EEEF DE BARAUNA,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,4.8,5.1,5.4,,,
PB,2501534,Baraúna,25043846,EMEF FELIPE RODRIGUES DE LIMA,Municipal,96.4,97.3,100,0.96722,0.97788,1,204.17,218.07,202.83,200.32,204.55,192.27,5.502609,5.844785,5.330672,5.3,5.7,5.3,4.1,4.4,4.8,1.2000000000000002,1.2999999999999998,0.5
PB,2501534,Baraúna,25133241,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL CELINA RODRIGUES DA SILVA,Municipal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,
PB,2501575,Barra de Santana,25052004,EMEB JULITA GUERRA,Municipal,96.7,98.1,-,0.986953,0.980371,-,216.36,211.25,-,200.95,198.08,-,5.746697,5.596996,-,5.7,5.5,,5.1,5.4,5.7,0.6000000000000005,0.09999999999999964,
PB,2501575,Barra de Santana,25052497,ECI EEM ALMIRANTE ANTONIO HERACLITO DO REGO,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,4.4,4.7,5.0,,,
PB,2501575,Barra de Santana,25052691,EMEB JOSUE BARBOSA DE ANDRADE LIRA,Municipal,98.2,100,100,0.984945,1,1,202.14,219.44,192.76,181.36,193.7,173.85,5.119141,5.673657,4.803588,5.0,5.7,4.8,4.3,4.6,4.9,0.7000000000000002,1.1000000000000005,-0.10000000000000053
PB,2501575,Barra de Santana,25052730,EMEB JOSE HERMINIO BEZERRA CABRAL,Municipal,94.2,91.8,-,0.939968,0.926317,-,208.95,214.39,-,196.53,194.48,-,5.524921,5.591465,-,5.2,5.2,,4.5,4.8,5.1,0.7000000000000002,0.40000000000000036,
PB,2501575,Barra de Santana,25052772,EMEF OTAVIO TEODORO DE AMORIM,Municipal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,5.0,5.3,5.6,,,
PB,2501575,Barra de Santana,25106104,EMEB PROFESSORA LAURA BARBOSA BEZERRA,Municipal,94.1,91.5,100,0.937979,0.918232,1,212.01,214.51,196.46,201.1,205.09,183.65,5.666409,5.786664,5.05238,5.3,5.3,5.1,4.4,4.7,5.0,0.8999999999999995,0.5999999999999996,0.09999999999999964
PB,2501575,Barra de Santana,25132571,ESCOLA MUNICIPAL DE EDUCACAO BASICA PROFESSORA MARIA OLIVEIRA DOS SANTOS,Municipal,-,-,100,-,-,1,-,-,ND,-,-,ND,-,-,-,,,,,,,,,
PB,2501575,Barra de Santana,25133624,EMEB PROFESSORA MARIA SANTINA DA COSTA GONCALVES,Municipal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,
PB,2501609,Barra de Santa Rosa,25055062,EEEF PROF JOSE COELHO,Estadual,88.1,89.7,-,0.900716,0.912348,-,218.04,224.87,-,200.76,203.43,-,5.775303,5.954192,-,5.2,5.4,,4.7,5.0,5.3,0.5,0.40000000000000036,
PB,2501609,Barra de Santa Rosa,25055259,EMEF JOSE RIBEIRO DINIZ,Municipal,78.3,82.3,96.5,0.724393,0.817224,0.967923,217.52,231.97,ND,189.83,214.84,ND,5.566652,6.297143,-,4.0,5.1,,5.1,5.4,5.7,-1.0999999999999996,-0.3000000000000007,
PB,2501609,Barra de Santa Rosa,25055283,EMEF MANOEL BATISTA DE SOUSA,Municipal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,
PB,2501609,Barra de Santa Rosa,25055518,EMEF JOSE CANDIDO RIBEIRO,Municipal,-,84.4,-,-,0.858803,-,-,209.49,-,-,193.16,-,-,5.473954,-,,4.7,,4.1,4.4,4.8,,0.2999999999999998,
PB,2501609,Barra de Santa Rosa,25055534,EMEF JULIO CAETANO DE LUNA,Municipal,90.4,-,97.6,0.851066,-,0.983589,218.25,-,209.3,219.17,-,220.02,6.114038,-,5.958691,5.2,,5.9,,5.5,5.7,,,0.20000000000000018
PB,2501609,Barra de Santa Rosa,25055585,EMEF CICERA DA SILVA SOUSA,Municipal,89.1,88.4,99,0.890185,0.865918,0.990742,239.54,248.39,218.84,220.71,220.82,211.52,6.548336,6.719229,5.986207,5.8,5.8,5.9,4.3,4.6,4.9,1.5,1.2000000000000002,1.0
PB,2501609,Barra de Santa Rosa,25055631,EMEF ROSA M SOARES FONSECA,Municipal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,3.7,4.0,4.3,,,
PB,2501609,Barra de Santa Rosa,25055666,EMEF SEVERINA ADELIA BARROS,Municipal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,4.3,4.6,4.9,,,
PB,2501609,Barra de Santa Rosa,25055704,EMEF ANTONIO EZEQUIEL MARTINS CASADO,Municipal,-,86,100,-,0.872632,1,-,242.2,ND,-,230.11,ND,-,6.770008,-,,5.9,,,,6.1,,,
PB,2501609,Barra de Santa Rosa,25152203,EMEF JOSE MARTINHO CERPA DE MENEZES,Municipal,80.7,-,100,0.819657,-,1,198.85,-,214.6,165.59,-,189.13,4.769627,-,5.4982,3.9,,5.5,4.9,5.2,5.5,-1.0000000000000004,,0.0
PB,2501708,Barra de São Miguel,25051261,EM EDUCACAO BASICA JOAO PINTO DA SILVA,Municipal,96.4,99.6,100,0.954552,0.995728,1,195.93,216.98,202.93,186.63,199.72,197.09,5.096448,5.736165,5.420217,4.9,5.7,5.4,4.3,4.6,4.9,0.6000000000000005,1.1000000000000005,0.5
PB,2501708,Barra de São Miguel,25051296,EEE FUNDAMENTAL E MEDIO MELQUIADES TEJO,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,5.6,5.8,6.1,,,
PB,2501708,Barra de São Miguel,25051512,EMEF MANOEL ESTEVAM DE MIRANDA,Municipal,99.1,100,100,0.991308,1,1,188.33,239.95,187.49,182.04,208.16,184.99,4.867955,6.327978,4.905561,4.8,6.3,4.9,5.1,5.4,5.6,-0.2999999999999998,0.8999999999999995,-0.6999999999999993
PB,2501708,Barra de São Miguel,25257943,EMEF JOSE ESTEVAM NETO,Municipal,95,100,100,0.952329,1,1,246.44,250.41,243.46,214.11,216.87,219.66,6.560015,6.68596,6.604054,6.2,6.7,6.6,,6.5,6.7,,0.20000000000000018,-0.10000000000000053
PB,2501807,Bayeux,25090887,ECIT PROFESSOR ANTONIO GOMES,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,3.8,4.1,4.5,,,
PB,2501807,Bayeux,25090925,EEEF ALICE AZEVEDO,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,4.1,4.4,4.7,,,
PB,2501807,Bayeux,25090933,EEEF ALVARO DE CARVALHO,Estadual,93.8,83.7,98.5,0.943951,0.839383,0.985482,201.48,193.05,175.65,199.47,169.94,165.38,5.435818,4.738031,4.323061,5.1,4.0,4.3,5.7,6.0,6.2,-0.6000000000000005,-2.0,-1.9000000000000004
PB,2501807,Bayeux,25090941,EEEF ANITA GARIBALDI,Estadual,81.4,83.1,99.1,0.776458,0.829866,0.992162,193.09,210.37,201.28,175.7,187.97,199.5,4.843522,5.396384,5.432547,3.8,4.5,5.4,4.6,4.9,5.2,-0.7999999999999998,-0.40000000000000036,0.20000000000000018
PB,2501807,Bayeux,25090976,EEEF GETULIO VARGAS,Estadual,54.1,53.5,-,0.404742,0.526562,-,ND,159.28,-,ND,147.2,-,-,3.680111,-,,1.9,,4.0,4.3,4.6,,-2.4,
PB,2501807,Bayeux,25090984,ECI EEFM JOAO CAETANO,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,4.4,4.7,5.0,,,
PB,2501807,Bayeux,25090992,EEEF SENADOR TEOTONIO VILELA,Estadual,91.8,90.1,98.9,0.912456,0.915983,0.989796,172.18,176.84,ND,161.73,162.63,ND,4.190476,4.295771,-,3.8,3.9,,4.7,5.0,5.3,-0.9000000000000004,-1.1,
PB,2501807,Bayeux,25091000,EEEF TANCREDO NEVES,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,4.7,5.0,5.3,,,
PB,2501807,Bayeux,25091018,EEEF VERALDO LEITE,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,5.3,5.6,5.9,,,
PB,2501807,Bayeux,25091050,EMEF MARIA DO CARMO DA SILVEIRA LIMA,Municipal,75.3,83.3,72.2,0.75445,0.852233,0.739325,188.9,189.48,ND,177.27,174.97,ND,4.792105,4.761356,-,3.6,4.1,,4.5,4.8,5.1,-0.8999999999999999,-0.7000000000000002,
PB,2501807,Bayeux,25091069,EMEF FRANCISCO JOAQUIM DE BRITO,Municipal,85,86.1,90.7,0.853846,0.862892,0.911147,189.65,ND,ND,187.08,ND,ND,4.984782,-,-,4.3,,,4.5,4.8,5.1,-0.20000000000000018,,
PB,2501807,Bayeux,25091077,EMEF PRESIDENTE TANCREDO DE ALMEIDA NEVES,Municipal,84.5,83.1,71,0.829946,0.834387,0.660011,189.45,ND,ND,188.82,ND,ND,5.012602,-,-,4.2,,,4.6,4.9,5.2,-0.39999999999999947,,
PB,2501807,Bayeux,25091085,EMEF BERENICE RIBEIRO COUTINHO,Municipal,82,75.4,79,0.833051,0.776044,0.761322,ND,ND,ND,ND,ND,ND,-,-,-,,,,4.4,4.7,5.0,,,
PB,2501807,Bayeux,25091093,EMEF DR EDGARD SEARGER,Municipal,90.5,91.1,89.2,0.898815,0.887849,0.890093,ND,183.32,ND,ND,188.57,ND,-,4.891071,-,,4.3,,4.8,5.1,5.4,,-0.7999999999999998,
PB,2501807,Bayeux,25091115,EMEF PETRONIO FIGUEIREDO,Municipal,-,97.1,-,-,0.970233,-,-,213.08,-,-,206.06,-,-,5.77701,-,,5.6,,3.9,4.2,4.5,,1.3999999999999995,
PB,2501807,Bayeux,25091123,EMEF SENADOR RUY CARNEIRO,Municipal,86.9,78,78.5,0.858562,0.772549,0.785119,179.88,ND,ND,179.01,ND,ND,4.651604,-,-,4.0,,,3.9,4.2,4.5,0.10000000000000009,,
