<<<<<<< HEAD
SG_UF,CO_MUNICIPIO,NO_MUNICIPIO,ID_ESCOLA,NO_ESCOLA,REDE,VL_APROVACAO_2017_SI_4,VL_APROVACAO_2019_SI_4,VL_APROVACAO_2021_SI_4,VL_INDICADOR_REND_2017,VL_INDICADOR_REND_2019,VL_INDICADOR_REND_2021,VL_NOTA_MATEMATICA_2017,VL_NOTA_MATEMATICA_2019,VL_NOTA_MATEMATICA_2021,VL_NOTA_PORTUGUES_2017,VL_NOTA_PORTUGUES_2019,VL_NOTA_PORTUGUES_2021,VL_NOTA_MEDIA_2017,VL_NOTA_MEDIA_2019,VL_NOTA_MEDIA_2021,VL_OBSERVADO_2017,VL_OBSERVADO_2019,VL_OBSERVADO_2021,VL_PROJECAO_2017,VL_PROJECAO_2019,VL_PROJECAO_2021,RESULTADO_2017,RESULTADO_2019,RESULTADO_2021
PB,2501575.0,Barra de Santana,25052730.0,EMEB JOSE HERMINIO BEZERRA CABRAL,Municipal,66.3,75.2,-,0.674506,0.748208,-,258.45,257.63,-,241.33,245.07,-,4.996333,5.045,-,3.4,3.8,,4.3,4.5,4.8,-0.8999999999999999,-0.7000000000000002,
PB,2501575.0,Barra de Santana,25106104.0,EMEB PROFESSORA LAURA BARBOSA BEZERRA,Municipal,71.9,85,100,0.720813,0.847129,1,237.78,254.72,ND,232.67,256.49,ND,4.5075,5.186833,-,3.2,4.4,,3.5,3.8,4.1,-0.2999999999999998,0.6000000000000005,
PB,2501575.0,Barra de Santana,25132571.0,ESCOLA MUNICIPAL DE EDUCACAO BASICA PROFESSORA MARIA OLIVEIRA DOS SANTOS,Municipal,-,-,98.2,-,-,0.980619,-,-,243.77,-,-,234.11,-,-,4.631333,,,4.5,,,,,,
PB,2501575.0,Barra de Santana,25133624.0,EMEB PROFESSORA MARIA SANTINA DA COSTA GONCALVES,Municipal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,
PB,2501609.0,Barra de Santa Rosa,25055020.0,COLEGIO MUNICIPAL JOSE EUDENICIO CORREIA LINS,Municipal,85.1,81.8,96.7,0.85163,0.815728,0.967758,242.04,236.6,ND,238.4,234.14,ND,4.674,4.512333,-,4.0,3.7,,4.0,4.3,4.6,0.0,-0.5999999999999996,
PB,2501609.0,Barra de Santa Rosa,25055046.0,ECIT JOSE LUIZ NETO,Estadual,76.7,84.8,-,0.77888,0.853848,-,263.69,266.74,-,252.74,258.2,-,5.273833,5.415667,-,4.1,4.6,,4.3,4.6,4.9,-0.20000000000000018,0.0,
PB,2501708.0,Barra de São Miguel,25051261.0,EM EDUCACAO BASICA JOAO PINTO DA SILVA,Municipal,83,98.2,100,0.829248,0.981631,1,244.8,248.35,231.57,239.75,243.27,237.24,4.7425,4.860333,4.480167,3.9,4.8,4.5,4.4,4.7,5.0,-0.5000000000000004,0.09999999999999964,-0.5
PB,2501708.0,Barra de São Miguel,25051512.0,EMEF MANOEL ESTEVAM DE MIRANDA,Municipal,86.8,98.9,100,0.882706,0.991278,1,222.56,264.28,231.78,228.08,240.91,230.55,4.177333,5.0865,4.372167,3.7,5.0,4.4,4.1,4.4,4.7,-0.39999999999999947,0.5999999999999996,-0.2999999999999998
PB,2501708.0,Barra de São Miguel,25257943.0,EMEF JOSE ESTEVAM NETO,Municipal,93.5,97.7,-,0.93621,0.982364,-,261.25,241.7,-,256.81,237.99,-,5.301,4.6615,-,5.0,4.6,,,5.2,5.4,,-0.6000000000000005,
PB,2501807.0,Bayeux,25090879.0,EEEFM ENG JOSE DAVILA LINS,Estadual,69.1,88.6,98.2,0.651918,0.886995,0.986315,ND,ND,ND,ND,ND,ND,-,-,-,,,,4.1,4.4,4.6,,,
PB,2501807.0,Bayeux,25090887.0,ECIT PROFESSOR ANTONIO GOMES,Estadual,71.7,92.9,100,0.704537,0.920503,1,ND,ND,ND,ND,ND,ND,-,-,-,,,,4.0,4.3,4.5,,,
PB,2501807.0,Bayeux,25090909.0,ECI IRINEU PINTO,Estadual,-,-,100,-,-,1,-,-,ND,-,-,ND,-,-,-,,,,4.4,4.7,5.0,,,
PB,2501807.0,Bayeux,25090941.0,EEEF ANITA GARIBALDI,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,3.6,3.9,4.1,,,
PB,2501807.0,Bayeux,25090976.0,EEEF GETULIO VARGAS,Estadual,87.7,72.2,94.2,0.887527,0.723493,0.945457,ND,ND,ND,ND,ND,ND,-,-,-,,,,3.1,3.4,3.7,,,
PB,2501807.0,Bayeux,25090984.0,ECI EEFM JOAO CAETANO,Estadual,80,88.5,-,0.800531,0.886414,-,ND,ND,-,ND,ND,-,-,-,-,,,,3.9,4.2,4.4,,,
PB,2501807.0,Bayeux,25090992.0,EEEF SENADOR TEOTONIO VILELA,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,4.0,4.3,4.5,,,
PB,2501807.0,Bayeux,25091000.0,EEEF TANCREDO NEVES,Estadual,60,68.9,71.8,0.612464,0.650355,0.703462,ND,ND,ND,ND,ND,ND,-,-,-,,,,4.1,4.3,4.6,,,
PB,2501807.0,Bayeux,25091018.0,EEEF VERALDO LEITE,Estadual,77.5,82.1,97.5,0.771331,0.82262,0.973651,235.98,221.45,ND,234.11,220.63,ND,4.5015,4.034667,-,3.5,3.3,,3.2,3.5,3.7,0.2999999999999998,-0.20000000000000018,
PB,2501807.0,Bayeux,25091034.0,EEEF VICTOR MEIRELES,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,4.0,4.3,4.6,,,
PB,2501807.0,Bayeux,25091050.0,EMEF MARIA DO CARMO DA SILVEIRA LIMA,Municipal,73.6,77.5,86.9,0.78521,0.788876,0.860577,ND,236.9,ND,ND,243.44,ND,-,4.672333,-,,3.7,,3.8,4.1,4.4,,-0.39999999999999947,
PB,2501807.0,Bayeux,25091069.0,EMEF FRANCISCO JOAQUIM DE BRITO,Municipal,76.8,-,84.9,0.775599,-,0.855294,ND,-,ND,ND,-,ND,-,-,-,,,,4.4,4.6,4.9,,,
PB,2501807.0,Bayeux,25091077.0,EMEF PRESIDENTE TANCREDO DE ALMEIDA NEVES,Municipal,93.1,84.4,78.9,0.941616,0.835577,0.789492,211.2,ND,ND,214.82,ND,ND,3.767,-,-,3.5,,,4.0,4.3,4.6,-0.5,,
PB,2501807.0,Bayeux,25091085.0,EMEF BERENICE RIBEIRO COUTINHO,Municipal,68.8,71.4,92.2,0.707316,0.72753,0.902262,ND,208.37,ND,ND,218.58,ND,-,3.7825,-,,2.8,,3.9,4.2,4.4,,-1.4000000000000004,
PB,2501807.0,Bayeux,25091131.0,EMEF JOSE RIBEIRO DE MORAIS,Municipal,76.6,84.9,80.7,0.766904,0.83989,0.803932,ND,231.57,ND,ND,227.12,ND,-,4.3115,-,,3.6,,,,3.9,,,
PB,2501807.0,Bayeux,25091140.0,EMEF FERNANDO CUNHA LIMA,Municipal,-,-,71.9,-,-,0.683107,-,-,ND,-,-,ND,-,-,-,,,,4.3,4.6,4.9,,,
PB,2501807.0,Bayeux,25091174.0,EMEF JOAO FERNANDES DE LIMA,Municipal,77.8,76.4,97.7,0.781327,0.769183,0.965008,ND,ND,ND,ND,ND,ND,-,-,-,,,,3.9,4.2,4.5,,,
PB,2501807.0,Bayeux,25091190.0,EMEF LUCIANO RIBEIRO DE MORAIS,Municipal,81.7,90.7,82.5,0.829691,0.890668,0.827106,ND,240.76,ND,ND,233.5,ND,-,4.571,-,,4.1,,4.4,4.6,4.9,,-0.5,
PB,2501807.0,Bayeux,25091212.0,EMEF PASCOAL MASSILIO,Municipal,85.5,88.3,94.5,0.858433,0.8880440000000001,0.934982,230.87,236.15,ND,242.85,239.48,ND,4.562,4.593833,-,3.9,4.1,,4.0,4.3,4.6,-0.10000000000000009,-0.20000000000000018,
PB,2501807.0,Bayeux,25091239.0,EMEF MARIA JOSE PINTO DE LIMA,Municipal,89.2,83.3,92.6,0.907929,0.837866,0.91877,ND,216.05,ND,ND,230.94,ND,-,4.1165,-,,3.4,,4.4,4.7,5.0,,-1.3000000000000003,
PB,2501807.0,Bayeux,25109529.0,EMEF VEREADOR JOAO BELMIRO DOS SANTOS,Municipal,90.7,88.8,76.6,0.910421,0.890264,0.751122,219.01,203.88,ND,234.17,195.1,ND,4.219667,3.316333,-,3.8,3.0,,,4.1,4.3,,-1.0999999999999996,
PB,2501807.0,Bayeux,25113046.0,EMEF DR MOACIR DANTAS,Municipal,97.8,92.7,82.8,0.982693,0.922079,0.82386,256.04,ND,237.69,255.55,ND,252.03,5.193167,-,4.828667,5.1,,4.0,4.1,4.4,4.7,1.0,,-0.7000000000000002
PB,2501807.0,Bayeux,25113054.0,EMEF ASSIS CHATEAUBRIAND,Municipal,68.5,-,83.8,0.670865,-,0.845783,ND,-,ND,ND,-,ND,-,-,-,,,,4.2,4.5,4.7,,,
PB,2501807.0,Bayeux,25113631.0,EMEF VEREADOR JOAO JACINTO DANTAS,Municipal,86.9,80.3,98.1,0.850344,0.824325,0.985268,239.37,226.24,ND,251.91,230.04,ND,4.854667,4.271333,-,4.1,3.5,,4.5,4.8,5.0,-0.40000000000000036,-1.2999999999999998,
PB,2501807.0,Bayeux,25115227.0,EMEF DOM HELDER CAMARA,Municipal,70.9,82,92,0.726877,0.824999,0.922048,243.73,226.05,237.49,257.99,241.5,250.37,5.028667,4.459167,4.797667,3.7,3.7,4.4,3.8,4.1,4.3,-0.09999999999999964,-0.39999999999999947,0.10000000000000053
PB,2501906.0,Belém,25067133.0,ECIT ENG MARCIA GUEDES ALCOFORADO DE CARVALHO,Estadual,66.4,71.1,97.2,0.669002,0.699351,0.972,207.58,ND,246.06,214.87,ND,264.12,3.7075,-,5.169667,2.5,,5.0,3.9,4.2,4.5,-1.4,,0.5
PB,2501906.0,Belém,25067141.0,EEEFM FELINTO ELIZIO,Estadual,-,76.4,98.3,-,0.778343,0.984758,-,202.53,ND,-,197.65,ND,-,3.336333,-,,2.6,,,,2.8,,,
PB,2501906.0,Belém,25067435.0,EMEF ALICE DE MELO VIANA,Municipal,93.8,96,99,0.93655,0.959477,0.988892,226.22,220.44,ND,213.21,217.37,ND,3.9905,3.9635,-,3.7,3.8,,3.8,4.0,4.3,-0.09999999999999964,-0.20000000000000018,
PB,2501906.0,Belém,25116088.0,EMEF ANITA DE MELO BARBOSA LIMA,Municipal,91.5,94.8,97.8,0.917087,0.942289,0.979386,228.09,247.91,226.22,241.57,243.81,235.25,4.494333,4.862,4.357833,4.1,4.6,4.3,4.8,5.1,5.3,-0.7000000000000002,-0.5,-1.0
PB,2502003.0,Belém do Brejo do Cruz,25000047.0,ECI NOSSA SENHORA DA CONCEICAO,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,3.7,4.0,4.3,,,
PB,2502003.0,Belém do Brejo do Cruz,25000055.0,EEEFM AMERICO MAIA,Estadual,82.5,68.8,87.5,0.814933,0.680688,0.866713,229.61,ND,ND,251.02,ND,ND,4.677167,-,-,3.8,,,5.1,5.4,5.6,-1.2999999999999998,,
PB,2502003.0,Belém do Brejo do Cruz,25000306.0,EMEF ANA RITA TRIGUEIRO DE FREITAS LINHARES,Municipal,77.9,79,96,0.76457,0.76448,0.953287,244.62,235.43,246.66,258.97,234.03,256.7,5.059833,4.491,5.056,3.9,3.4,4.8,3.9,4.1,4.4,0.0,-0.6999999999999997,0.39999999999999947
PB,2502052.0,Bernardino Batista,25121316.0,EMEF JOSE BATISTA DE SOUSA,Municipal,76.2,80.8,95.5,0.757206,0.814351,0.959474,249.83,254.05,243.58,261.25,245.22,241.07,5.184667,4.987833,4.744167,3.9,4.1,4.6,4.0,4.3,4.5,-0.10000000000000009,-0.20000000000000018,0.09999999999999964
PB,2502102.0,Boa Ventura,25027557.0,EMEF EMILIA DINIZ ALVARENGA,Municipal,-,-,98.4,-,-,0.982213,-,-,211.84,-,-,216.88,-,-,3.812,,,3.7,4.3,4.5,4.8,,,-1.0999999999999996
PB,2502102.0,Boa Ventura,25027573.0,ECI EEM JOAO CAVALCANTE SULA,Estadual,85.5,91.5,100,0.849205,0.919953,1,ND,249.97,ND,ND,238.82,ND,-,4.813167,-,,4.4,,3.0,3.2,3.5,,1.2000000000000002,
PB,2502102.0,Boa Ventura,25027603.0,EMEIF ADERSON HENRIQUES CHAVES,Municipal,83.2,73.3,-,0.835194,0.739187,-,230.31,227.21,-,230.55,228.02,-,4.347667,4.253833,-,3.6,3.1,,3.2,3.4,3.7,0.3999999999999999,-0.2999999999999998,
PB,2502151.0,Boa Vista,25075918.0,ECI EEM TEODOSIO DE OLIVEIRA LEDO,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,3.6,3.9,4.1,,,
PB,2502151.0,Boa Vista,25076078.0,EMEIEF PROFESSORA FRANCISCA LEITE VITORINO,Municipal,82.9,84.9,94.9,0.827568,0.848579,0.949827,253,252.88,251.53,244.4,245.9,248.42,4.956667,4.979667,4.999167,4.1,4.2,4.7,5.0,5.3,5.5,-0.9000000000000004,-1.0999999999999996,-0.7999999999999998
PB,2502201.0,Bom Jesus,25006134.0,EMEIEF MARIA DO CARMO GONCALVES,Municipal,86.7,77.1,98.5,0.869206,0.771254,0.984906,ND,247.4,241.09,ND,247.93,242.43,-,4.922167,4.725333,,3.8,4.7,4.4,4.7,4.9,,-0.9000000000000004,-0.20000000000000018
PB,2502300.0,Bom Sucesso,25000349.0,ECIT PADRE ARISTIDES,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,3.7,4.0,4.3,,,
PB,2502300.0,Bom Sucesso,25000373.0,EEEF DR JOSE PAZ DE LIMA,Estadual,99,97.8,100,0.987552,0.97907,1,247.1,259.61,261.5,239.57,266.64,254.48,4.777833,5.4375,5.266333,4.7,5.3,5.3,3.9,4.2,4.4,0.8000000000000003,1.0999999999999996,0.8999999999999995
PB,2502300.0,Bom Sucesso,25000489.0,ESC MUL CIDADA INTEGRAL DE ENS INF E FUND LAUREANO LEAO DE LIMA,Municipal,-,-,100,-,-,1,-,-,251.98,-,-,247.65,-,-,4.993833,,,5.0,,,,,,
PB,2502300.0,Bom Sucesso,25000497.0,ESCOLA MUNICIPAL BALBINA DE ALMEIDA OLIVEIRA,Municipal,80.8,91.6,97.9,0.843742,0.909626,0.984019,235.99,245.28,234.09,239.08,253.75,243.58,4.5845,4.983833,4.627833,3.9,4.5,4.6,4.8,5.1,5.4,-0.8999999999999999,-0.5999999999999996,-0.8000000000000007
PB,2502409.0,Bonito de Santa Fé,25006223.0,ECI EEM MONSENHOR MORAIS,Estadual,100,94.4,-,1,0.944,-,ND,247.07,-,ND,246.51,-,-,4.893,-,,4.6,,4.4,4.7,5.0,,-0.10000000000000053,
PB,2502409.0,Bonito de Santa Fé,25006231.0,EEEF JOAQUIM NABUCO,Estadual,67.6,77.4,100,0.677475,0.761271,1,243.31,226.17,ND,248.65,229.97,ND,4.866,4.269,-,3.3,3.2,,3.3,3.6,3.8,0.0,-0.3999999999999999,
PB,2502409.0,Bonito de Santa Fé,25006827.0,EMEIF MARIA ALMEIDA DE SOUSA,Municipal,-,-,93.4,-,-,0.932591,-,-,209.77,-,-,214.26,-,-,3.733833,,,3.5,,,,,,
PB,2502409.0,Bonito de Santa Fé,25006908.0,EMEIF PROF MOZART RODRIGUES,Municipal,63.2,77,100,0.659167,0.781141,1,ND,ND,ND,ND,ND,ND,-,-,-,,,,3.5,3.7,4.0,,,
PB,2502409.0,Bonito de Santa Fé,25007033.0,EMEIF PROF JOAO NERY,Municipal,69.9,97.5,100,0.698565,0.974876,1,248.16,249.93,233.79,285.87,252.83,248.35,5.567167,5.046,4.702333,3.9,4.9,4.7,,4.1,4.4,,0.8000000000000007,0.2999999999999998
PB,2502508.0,Boqueirão,25051563.0,EMEF AGROTECNICA JOSE AUGUSTO LIRA,Municipal,83.2,-,-,0.854778,-,-,232.65,-,-,235.79,-,-,4.474,-,-,3.8,,,4.6,4.8,5.1,-0.7999999999999998,,
PB,2502508.0,Boqueirão,25051580.0,ECIT CONSELHEIRO JOSE BRAZ DO REGO,Estadual,81.5,93.5,100,0.813647,0.927625,1,ND,275.74,253.38,ND,275.8,257.32,-,5.859,5.178333,,5.4,5.2,3.6,3.9,4.2,,1.5000000000000004,1.0
PB,2502508.0,Boqueirão,25052071.0,EMEF EUFLAUDIZIA RODRIGUES,Municipal,83.9,68.8,97.1,0.870769,0.712646,0.973605,-,243.43,ND,-,241.74,ND,-,4.752833,-,,3.4,,3.7,4.0,4.3,,-0.6000000000000001,
PB,2502508.0,Boqueirão,25053086.0,EMEF JOSE FERNANDES DE OLIVEIRA,Municipal,85.7,82.8,97.3,0.848134,0.825981,0.970811,221.92,239.23,ND,236.16,226.78,ND,4.301333,4.4335,-,3.6,3.7,,,3.9,4.2,,-0.19999999999999973,
PB,2502508.0,Boqueirão,25117700.0,EEEFM SEVERINO BARBOSA CAMELO,Estadual,87,71.6,100,0.877242,0.712019,1,241.41,ND,ND,232.66,ND,ND,4.567833,-,-,4.0,,,,4.3,4.5,,,
PB,2502508.0,Boqueirão,25120239.0,EMEF PADRE INACIO,Municipal,82.5,73.1,77,0.834059,0.740514,0.77037,247.14,242.63,ND,255.41,243.72,ND,5.0425,4.7725,-,4.2,3.5,,4.4,4.7,4.9,-0.20000000000000018,-1.2000000000000002,
PB,2502607.0,Igaracy,25023845.0,COLEGIO MUNICIPAL NOSSA SENHORA DOS REMEDIOS,Municipal,80.5,83.4,94.1,0.801189,0.838405,0.939271,221.36,254.69,232.83,226.76,238.65,226.74,4.135333,4.889,4.326167,3.3,4.1,4.1,4.0,4.3,4.5,-0.7000000000000002,-0.20000000000000018,-0.40000000000000036
PB,2502607.0,Igaracy,25023896.0,ECI JOSELITA BRASILEIRO,Estadual,81.4,87.2,100,0.812585,0.886223,1,244.5,250.19,231.64,229.1,248.14,233.66,4.56,4.972167,4.421667,3.7,4.4,4.4,3.7,4.0,4.2,0.0,0.40000000000000036,0.20000000000000018
PB,2502706.0,Borborema,25065513.0,ECIT EFIGENIO LEITE,Estadual,48.9,66.7,-,0.500651,0.635714,-,ND,231.85,-,ND,234.86,-,-,4.445167,-,,2.8,,3.6,3.9,4.2,,-1.1,
PB,2502706.0,Borborema,25065521.0,EMEF JOSE AMANCIO RAMALHO,Municipal,77.4,72.6,91,0.771765,0.732802,0.90313,ND,ND,ND,ND,ND,ND,-,-,-,,,,3.4,3.6,3.9,,,
PB,2502706.0,Borborema,25065556.0,ESC MUL LEONOR RAMALHO,Municipal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,4.2,4.5,4.7,,,
PB,2502805.0,Brejo do Cruz,25000640.0,ECIT JOSE OLIMPIO MAIA,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,4.1,4.4,4.6,,,
PB,2502805.0,Brejo do Cruz,25000659.0,EEEFM ANTONIO GOMES,Estadual,73.3,68.6,-,0.728531,0.661893,-,ND,232.19,-,ND,238.37,-,-,4.509333,-,,3.0,,3.7,4.0,4.3,,-1.0,
PB,2502805.0,Brejo do Cruz,25000691.0,E M E F PROFESSORA TEREZINHA GARCIA PEREIRA,Municipal,94.2,97.3,99.7,0.939182,0.972935,0.996463,ND,263.3,262.05,ND,257.92,262.25,-,5.353667,5.405,,5.2,5.4,4.6,4.9,5.1,,0.2999999999999998,0.3000000000000007
PB,2502805.0,Brejo do Cruz,25000780.0,E M E F CONEGO SANDOVAL,Municipal,96,92.6,100,0.9632,0.925001,1,250.61,231.4,ND,256.43,245.28,ND,5.117333,4.611333,-,4.9,4.3,,3.6,3.9,4.2,1.3000000000000003,0.3999999999999999,
PB,2502805.0,Brejo do Cruz,25001078.0,E M E F JOSUE ALVES DE AZEVEDO,Municipal,88.7,97.9,100,0.893683,0.982364,1,245.02,254.19,ND,247.83,231.87,ND,4.880833,4.767667,-,4.4,4.7,,3.5,3.7,4.0,0.9000000000000004,1.0,
PB,2502805.0,Brejo do Cruz,25001108.0,E M E F PROFESSOR MANOEL TORRES,Municipal,90.8,98.1,100,0.910277,0.982649,1,248.26,237.28,242.3,241.66,233.72,240.73,4.832,4.516667,4.717167,4.4,4.4,4.7,3.8,4.0,4.3,0.6000000000000005,0.40000000000000036,0.40000000000000036
PB,2502904.0,Brejo dos Santos,25001477.0,ECI EEFM PROFESSORA DIVA GUEDES DE ARAUJO,Estadual,80.3,89.5,100,0.774557,0.889934,1,227.48,224.22,ND,224.25,213.78,ND,4.1955,3.966667,-,3.2,3.5,,3.6,3.8,4.1,-0.3999999999999999,-0.2999999999999998,
PB,2502904.0,Brejo dos Santos,25001493.0,EMEF ARAO TEODOMIRO DE SOUSA,Municipal,78.8,84.1,94,0.796695,0.853109,0.937898,ND,243.31,ND,ND,238.95,ND,-,4.704333,-,,4.0,,3.7,4.0,4.3,,0.0,
PB,2503001.0,Caaporã,25100475.0,EMEFM ADAUTO VIANA,Municipal,79.6,74.8,92.9,0.801827,0.742135,0.931167,ND,ND,214.79,ND,ND,223.94,-,-,3.978833,,,3.7,4.2,4.5,4.7,,,-1.0
PB,2503001.0,Caaporã,25100580.0,ESCOLA MUN MARIA EMILIA VALENCA,Municipal,92.7,86.9,100,0.928117,0.864737,1,207.15,ND,203,201.17,ND,205.95,3.472,-,3.4825,3.2,,3.5,3.2,3.5,3.7,0.0,,-0.20000000000000018
PB,2503001.0,Caaporã,25100629.0,ESCOLA MUN SEVERINA HELENA DOS SANTOS VELOSO,Municipal,78,82.7,92.6,0.776734,0.828303,0.924143,217.82,ND,ND,224.19,ND,ND,4.0335,-,-,3.1,,,3.9,4.2,4.4,-0.7999999999999998,,
PB,2503001.0,Caaporã,25115316.0,EMEF PROFª RITA ARAUJO DA SILVA,Municipal,85.2,86.6,91.5,0.844339,0.86066,0.910832,219.73,212.46,ND,222.21,216.47,ND,4.032333,3.8155,-,3.4,3.3,,3.8,4.0,4.3,-0.3999999999999999,-0.7000000000000002,
PB,2503001.0,Caaporã,25132156.0,EMEF VEREADOR MANOEL RICARDO DE ALBUQUERQUE,Municipal,-,-,90.4,-,-,0.890342,-,-,225.95,-,-,223.04,-,-,4.149833,,,3.7,,,,,,
PB,2503100.0,Cabaceiras,25053124.0,ECIT ALCIDES BEZERRA,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,4.2,4.5,4.8,,,
PB,2503100.0,Cabaceiras,25053159.0,EEEF CLOVIS PEDROSA,Estadual,95.8,84.4,100,0.958791,0.843339,1,282.69,268.56,268.89,275.29,273.21,276.8,5.966333,5.696167,5.7615,5.7,4.8,5.8,4.5,4.8,5.1,1.2000000000000002,0.0,0.7000000000000002
PB,2503100.0,Cabaceiras,25114093.0,EMEF ABDIAS AIRES DE QUEIROZ,Municipal,91.6,89.6,96,0.91763,0.894176,0.960232,286.51,276.53,265.52,271.01,263.53,265.38,5.958667,5.667667,5.515,5.5,5.1,5.3,4.4,4.7,4.9,1.0999999999999996,0.39999999999999947,0.39999999999999947
PB,2503209.0,Cabedelo,25091549.0,ECI JOSE GUEDES CAVALCANTE,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,4.3,4.6,4.8,,,
PB,2503209.0,Cabedelo,25091565.0,EEEF AUGUSTO SEVERO,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,
PB,2503209.0,Cabedelo,25091573.0,EEEF JOAO XXIII,Estadual,77.8,83.9,96.6,0.794782,0.833307,0.970124,ND,ND,ND,ND,ND,ND,-,-,-,,,,4.0,4.3,4.5,,,
PB,2503209.0,Cabedelo,25091603.0,EEEFM PEDRO AMERICO,Estadual,49.6,30.5,-,0.510813,0.077318,-,ND,ND,-,ND,ND,-,-,-,-,,,,,,,,,
PB,2503209.0,Cabedelo,25091611.0,EEEFM PROFESSOR PEDRO ANIBAL MOURA,Estadual,79.2,-,-,0.792,-,-,ND,-,-,ND,-,-,-,-,-,,,,4.4,4.6,4.9,,,
PB,2503209.0,Cabedelo,25091620.0,ECI EEFM ABREU E LIMA,Estadual,-,66.2,-,-,0.627276,-,-,ND,-,-,ND,-,-,-,-,,,,3.9,4.2,4.5,,,
PB,2503209.0,Cabedelo,25091638.0,ECI IMACULADA CONCEICAO,Estadual,63.4,86.5,100,0.630808,0.863954,1,210.84,223.07,ND,201.78,225.71,ND,3.543667,4.146333,-,2.2,3.6,,4.3,4.5,4.8,-2.0999999999999996,-0.8999999999999999,
PB,2503209.0,Cabedelo,25091735.0,ESCOLA MUNICIPAL MAJOR ADOLFO PEREIRA MAIA,Municipal,87.4,85.3,91.1,0.873327,0.831011,0.906526,ND,247.5,ND,ND,244.62,ND,-,4.868667,-,,4.0,,4.8,5.0,5.3,,-1.0,
PB,2503209.0,Cabedelo,25091743.0,ECIM - MARIA JOSE DE MIRANDA BURITY,Municipal,82.1,94.7,100,0.838011,0.944013,1,ND,235.3,ND,ND,234.94,ND,-,4.504,-,,4.3,,4.0,4.2,4.5,,0.09999999999999964,
PB,2503209.0,Cabedelo,25091751.0,ESC MUL MARIA PESSOA CAVALCANTI,Municipal,95.5,96.6,90.1,0.94942,0.965251,0.898136,246.39,256.74,253.31,254.11,258.12,254.96,5.008333,5.247667,5.137833,4.8,5.1,4.6,4.3,4.6,4.8,0.5,0.5,-0.20000000000000018
PB,2503209.0,Cabedelo,25091760.0,ESC MUL PAULINO SIQUEIRA,Municipal,100,85.7,92.3,1,0.853133,0.916963,ND,234.98,ND,ND,239.94,ND,-,4.582,-,,3.9,,3.6,3.9,4.1,,0.0,
PB,2503209.0,Cabedelo,25091778.0,ESCOLA MUNICIPAL PLACIDO DE ALMEIDA,Municipal,83,94.5,85.5,0.837538,0.944245,0.867725,ND,224.15,ND,ND,216.71,ND,-,4.014333,-,,3.8,,4.0,4.2,4.5,,-0.40000000000000036,
PB,2503209.0,Cabedelo,25091786.0,ESC MUL ROSA FIGUEIREDO DE LIMA,Municipal,85,91.3,95.8,0.855841,0.914568,0.957728,ND,240.7,ND,ND,247.41,ND,-,4.801833,-,,4.4,,4.4,4.7,5.0,,-0.2999999999999998,
PB,2503209.0,Cabedelo,25091794.0,ESC MUL VEREADOR PEDRO AMERICO DA SILVA,Municipal,79.1,89.5,91.4,0.801761,0.907515,0.913684,ND,249.83,ND,ND,263.89,ND,-,5.228667,-,,4.7,,4.4,4.6,4.9,,0.10000000000000053,
PB,2503209.0,Cabedelo,25107925.0,ESC MUL PROFª ELIZABETH FERREIRA DA SILVA,Municipal,89.5,96.9,100,0.896514,0.97414,1,268.53,256.33,251.57,275.58,257.46,260.8,5.735167,5.229833,5.206167,5.1,5.1,5.2,3.7,4.0,4.3,1.3999999999999995,1.0999999999999996,0.9000000000000004
PB,2503209.0,Cabedelo,25107933.0,ESC MUL MARIA DAS GRACAS CARLOS REZENDE,Municipal,100,94.8,88.2,1,0.939266,0.893601,ND,224.16,ND,ND,229.78,ND,-,4.232333,-,,4.0,,,,4.2,,,
PB,2503209.0,Cabedelo,25122410.0,EMEF MARIZELDA LIRA DA SILVA,Municipal,-,95.2,89.7,-,0.951413,0.911068,-,ND,ND,-,ND,ND,-,-,-,,,,4.3,4.5,4.8,,,
PB,2503308.0,Cachoeira dos Índios,25007092.0,ECI EEFM PROFESSOR ADALBERTO DE SOUSA OLIVEIRA,Estadual,85.3,76.7,100,0.847187,0.77411,1,239.65,247,ND,246.23,242.9,ND,4.764667,4.831667,-,4.0,3.7,,4.0,4.3,4.6,0.0,-0.5999999999999996,
