SG_UF,CO_MUNICIPIO,NO_MUNICIPIO,ID_ESCOLA,NO_ESCOLA,REDE,IDEB_SCORE,ORIGEM,CATEGORY
PB,2502508.0,Boqueirão,25120239.0,EMEF PADRE INACIO,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2502607.0,Igaracy,25023845.0,COLEGIO MUNICIPAL NOSSA SENHORA DOS REMEDIOS,Municipal,4.326167,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2502607.0,Igaracy,25023896.0,ECI JOSELITA BRASILEIRO,Estadual,4.421667,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2502706.0,Borborema,25065513.0,ECIT EFIGENIO LEITE,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2502706.0,Borborema,25065521.0,EMEF JOSE AMANCIO RAMALHO,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2502706.0,Borborema,25065556.0,ESC MUL LEONOR RAMALHO,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2502805.0,Brejo do Cruz,25000640.0,ECIT JOSE OLIMPIO MAIA,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2502805.0,Brejo do Cruz,25000659.0,EEEFM ANTONIO GOMES,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2502805.0,Brejo do Cruz,25000691.0,E M E F PROFESSORA TEREZINHA GARCIA PEREIRA,Municipal,5.405,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2502805.0,Brejo do Cruz,25000780.0,E M E F CONEGO SANDOVAL,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2502805.0,Brejo do Cruz,25001078.0,E M E F JOSUE ALVES DE AZEVEDO,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2502805.0,Brejo do Cruz,25001108.0,E M E F PROFESSOR MANOEL TORRES,Municipal,4.717167,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2502904.0,Brejo dos Santos,25001477.0,ECI EEFM PROFESSORA DIVA GUEDES DE ARAUJO,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2502904.0,Brejo dos Santos,25001493.0,EMEF ARAO TEODOMIRO DE SOUSA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2503001.0,Caaporã,25100475.0,EMEFM ADAUTO VIANA,Municipal,3.978833,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2503001.0,Caaporã,25100580.0,ESCOLA MUN MARIA EMILIA VALENCA,Municipal,3.4825,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2503001.0,Caaporã,25100629.0,ESCOLA MUN SEVERINA HELENA DOS SANTOS VELOSO,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2503001.0,Caaporã,25115316.0,EMEF PROFª RITA ARAUJO DA SILVA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2503001.0,Caaporã,25132156.0,EMEF VEREADOR MANOEL RICARDO DE ALBUQUERQUE,Municipal,4.149833,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2503100.0,Cabaceiras,25053124.0,ECIT ALCIDES BEZERRA,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2503100.0,Cabaceiras,25053159.0,EEEF CLOVIS PEDROSA,Estadual,5.7615,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS & Anos FINAIS
PB,2503100.0,Cabaceiras,25114093.0,EMEF ABDIAS AIRES DE QUEIROZ,Municipal,5.515,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2503209.0,Cabedelo,25091549.0,ECI JOSE GUEDES CAVALCANTE,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2503209.0,Cabedelo,25091565.0,EEEF AUGUSTO SEVERO,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2503209.0,Cabedelo,25091573.0,EEEF JOAO XXIII,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2503209.0,Cabedelo,25091603.0,EEEFM PEDRO AMERICO,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2503209.0,Cabedelo,25091611.0,EEEFM PROFESSOR PEDRO ANIBAL MOURA,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2503209.0,Cabedelo,25091620.0,ECI EEFM ABREU E LIMA,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2503209.0,Cabedelo,25091638.0,ECI IMACULADA CONCEICAO,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2503209.0,Cabedelo,25091735.0,ESCOLA MUNICIPAL MAJOR ADOLFO PEREIRA MAIA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2503209.0,Cabedelo,25091743.0,ECIM - MARIA JOSE DE MIRANDA BURITY,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2503209.0,Cabedelo,25091751.0,ESC MUL MARIA PESSOA CAVALCANTI,Municipal,5.137833,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2503209.0,Cabedelo,25091760.0,ESC MUL PAULINO SIQUEIRA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2503209.0,Cabedelo,25091778.0,ESCOLA MUNICIPAL PLACIDO DE ALMEIDA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2503209.0,Cabedelo,25091786.0,ESC MUL ROSA FIGUEIREDO DE LIMA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2503209.0,Cabedelo,25091794.0,ESC MUL VEREADOR PEDRO AMERICO DA SILVA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2503209.0,Cabedelo,25107925.0,ESC MUL PROFª ELIZABETH FERREIRA DA SILVA,Municipal,5.206167,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2503209.0,Cabedelo,25107933.0,ESC MUL MARIA DAS GRACAS CARLOS REZENDE,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2503209.0,Cabedelo,25122410.0,EMEF MARIZELDA LIRA DA SILVA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2503308.0,Cachoeira dos Índios,25007092.0,ECI EEFM PROFESSOR ADALBERTO DE SOUSA OLIVEIRA,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2503308.0,Cachoeira dos Índios,25007327.0,EMEIEF MARIA CANDIDO DE OLIVEIRA,Municipal,4.693833,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2503308.0,Cachoeira dos Índios,25007394.0,EMEIF JOAO IZIDRO DE SOUZA,Municipal,5.271333,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2503407.0,Cacimba de Areia,25019813.0,ESCOLA CIDADA INTEGRAL ESTADUAL DE ENSINO MEDIO ALDO SATIRO XAVIER,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2503407.0,Cacimba de Areia,25020013.0,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL E MEDIO DONA CAPITULINA SATIRO,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2503506.0,Cacimba de Dentro,25059610.0,EEEF PERILO DE OLIVEIRA,Estadual,5.166333,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2503506.0,Cacimba de Dentro,25059629.0,ECI HUMBERTO LUCENA,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2503506.0,Cacimba de Dentro,25059840.0,EMEF SENADOR RUY CARNEIRO,Municipal,4.499333,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2503506.0,Cacimba de Dentro,25059980.0,EMEF PRES JOSE SARNEY,Municipal,4.750333,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2503506.0,Cacimba de Dentro,25116096.0,EMEF ANTONIO GOMES DE SOUSA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2503506.0,Cacimba de Dentro,25120301.0,EMEF MARIA APARECIDA GOMES DE SOUSA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2503506.0,Cacimba de Dentro,25122908.0,EEEFMN PEDRO TARGINO DA COSTA MOREIRA,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2503555.0,Cacimbas,25033794.0,EEEFM PEDRO TERTO DA CUNHA,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2503555.0,Cacimbas,25033883.0,EMEF JOAQUIM CASSIANO ALVES,Municipal,4.068,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2503555.0,Cacimbas,25033948.0,EMEF VEREADOR MANOEL DE ALMEIDA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2503555.0,Cacimbas,25034065.0,EMEIEF JOAO HELENO DE MARIA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2503555.0,Cacimbas,25034111.0,EMEF TERTULINO CUNHA,Municipal,3.980833,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2503605.0,Caiçara,25067460.0,ECI EEM PROFESSORA MARIA GERTRUDES DE CARVALHO NEVES,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2503605.0,Caiçara,25067478.0,EEEF DOUTOR JOAO SOARES,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2503605.0,Caiçara,25067575.0,EMEF JOAO ALVES DE CARVALHO,Municipal,4.976167,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2503704.0,Cajazeiras,25007718.0,EEEFM PROF MANOEL MANGUEIRA LIMA,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2503704.0,Cajazeiras,25007726.0,ECI PROFESSOR CRISPIM COELHO,Estadual,5.475833,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2503704.0,Cajazeiras,25007734.0,EEEF COMANDANTE VITAL ROLIM,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2503704.0,Cajazeiras,25007742.0,EEEF DOM MOISES COELHO,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2503704.0,Cajazeiras,25007785.0,ECIT CRISTIANO CARTAXO,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2503704.0,Cajazeiras,25007807.0,EMEIEF JOAQUIM VICTOR JUREMA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2503704.0,Cajazeiras,25007840.0,EEEF MONSENHOR JOAO MILANES,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2503704.0,Cajazeiras,25007904.0,EEEFM MONS CONSTANTINO VIEIRA,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2503704.0,Cajazeiras,25007998.0,EMEIEF ANTONIO DE SOUSA DIAS,Municipal,4.785333,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2503704.0,Cajazeiras,25008137.0,EMEIEF AUGUSTO BERNARDINO DE SOUZA,Municipal,4.637833,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2503704.0,Cajazeiras,25008145.0,EMEIEF CAROLINO DE SOUSA NETO,Municipal,5.165333,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2503704.0,Cajazeiras,25008153.0,EMEIEF CECILIA ESTOLANO MEIRELES,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2503704.0,Cajazeiras,25008188.0,EMEIEF COSTA E SILVA,Municipal,5.026333,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2503704.0,Cajazeiras,25008382.0,EMEIEF JOSE MARTINS DE OLIVEIRA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2503704.0,Cajazeiras,25008412.0,EMEIEF LUIZ CARTAXO ROLIM,Municipal,4.623667,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2503704.0,Cajazeiras,25008439.0,EMEIEF MANOEL GONCALVES DA SILVA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2503704.0,Cajazeiras,25008480.0,EMEIEF MATIAS DUARTE ROLIM,Municipal,4.9385,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2503704.0,Cajazeiras,25009001.0,EMEIEF VITORIA BEZERRA,Municipal,5.346,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2503704.0,Cajazeiras,25009028.0,EMEIEF GALDINO PIRES FERREIRA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2503704.0,Cajazeiras,25009150.0,EMEIEF JOSE ANTONIO DIAS,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2503704.0,Cajazeiras,25106139.0,EMEIEF ANTONIO TABOSA RODRIGUES - CAIC,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2503753.0,Cajazeirinhas,25016059.0,EEEFM MARIA SOLEDADE ASSIS FREITAS,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2503753.0,Cajazeirinhas,25016326.0,ESCOLA MUN DEP JANDUHY CARNEIRO,Municipal,4.961167,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2503803.0,Caldas Brandão,25080261.0,ECI EEM MANOEL AVELINO PAIVA,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2503803.0,Caldas Brandão,25080270.0,EEEFM DE CALDAS BRANDAO,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2503803.0,Caldas Brandão,25080296.0,ESC MUL CONEGO JOSE MARIA MESQUITA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2503803.0,Caldas Brandão,25080326.0,EMEIF MARIA VIEGAS DE PAIVA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2503803.0,Caldas Brandão,25080385.0,EM VIRGILIA CORDEIRO GUEDES,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2503803.0,Caldas Brandão,25129228.0,EMEF NELSON CLEMENS CORDEIRO GUEDES,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2503902.0,Camalaú,25044362.0,ECIT PEDRO BEZERRA FILHO,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2503902.0,Camalaú,25044486.0,EMEF FRANCISCO CHAVES VENTURA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2503902.0,Camalaú,25129546.0,CENTRO EDUCACIONAL PROFESSORA ODETE MACIEL FIRMO,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2504009.0,Campina Grande,25070703.0,CAIC JOSE JOFILLY,Estadual,4.54,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2504009.0,Campina Grande,25070720.0,EMEF CEAI GOV ANTONIO MARIZ,Municipal,5.213333,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2504009.0,Campina Grande,25070789.0,EMEF CEAI DR ELPIDIO DE ALMEIDA,Municipal,4.518667,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2504009.0,Campina Grande,25071394.0,EEEFM MONSENHOR SALES,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2504009.0,Campina Grande,25071939.0,ECI EEFM AUDIOCOMUNICACAO DE CAMPINA GRANDE DEMOSTENES CUNHA LIMA,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2504009.0,Campina Grande,25072005.0,EEEFM ADEMAR VELOSO SILVEIRA,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2504009.0,Campina Grande,25072013.0,ECIT ESTADUAL PROFESSOR RAUL CORDULA,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2504009.0,Campina Grande,25072021.0,EEEFM SEN ARGEMIRO DE FIGUEIREDO,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2504009.0,Campina Grande,25072030.0,ECI NENZINHA CUNHA LIMA,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2504009.0,Campina Grande,25072048.0,EEEF JOSE DOROTEIA DUTRA,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2504009.0,Campina Grande,25072056.0,EEEFM POETA CARLOS DRUMOND DE ANDRADE,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2504009.0,Campina Grande,25072064.0,EEEF MARIA AUGUSTA LUCENA BRITO,Estadual,4.4535,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2504009.0,Campina Grande,25072080.0,EEEFM NINA ALVES DE LIMA,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2504009.0,Campina Grande,25072099.0,ECI ASSIS CHATEAUBRIAND,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2504009.0,Campina Grande,25072102.0,ECI DEPUTADO ALVARO GALDENCIO DE QUEIROZ,Estadual,5.634833,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2504009.0,Campina Grande,25072110.0,ECI FELIX ARAUJO,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2504009.0,Campina Grande,25072129.0,EEEFM SAO SEBASTIAO,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2504009.0,Campina Grande,25072137.0,ECIT ANESIO LEAO,Estadual,4.4395,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2504009.0,Campina Grande,25072145.0,EEEFM DOM LUIZ GONZAGA FERNANDES,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2504009.0,Campina Grande,25072153.0,ECIT SEVERINO CABRAL,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2504009.0,Campina Grande,25072161.0,EEEF NOSSA SENHORA DO ROSARIO,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2504009.0,Campina Grande,25072170.0,EMEF ADV OTAVIO AMORIM,Municipal,5.480667,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2504009.0,Campina Grande,25072196.0,EEEF ANTONIO VICENTE,Estadual,5.3965,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2504009.0,Campina Grande,25072200.0,EEEF AUGUSTO DOS ANJOS,Estadual,4.414,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2504009.0,Campina Grande,25072218.0,EEEFM CLEMENTINO PROCOPIO,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2504009.0,Campina Grande,25072226.0,EEEF DE APLICACAO,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2504009.0,Campina Grande,25072234.0,EEEFM DE MONTE SANTO,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2504009.0,Campina Grande,25072242.0,EEEFM JOSE PINHEIRO,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2504009.0,Campina Grande,25072277.0,ECI MONTE CARMELO,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2504009.0,Campina Grande,25072285.0,EEEFM MURILO BRAGA,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2504009.0,Campina Grande,25072293.0,EEEFM NOSSA SENHORA APARECIDA,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2504009.0,Campina Grande,25072307.0,ECI SOLON DE LUCENA,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2504009.0,Campina Grande,25072340.0,EEEF ALCEU DO AMOROSO LIMA,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2504009.0,Campina Grande,25072374.0,EEEF MARIA EMILIA OLIVEIRA DE ALMEIDA,Estadual,5.028667,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2504009.0,Campina Grande,25072404.0,EEEFM RUBENS DUTRA II,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2504009.0,Campina Grande,25072412.0,ECI ESCRITOR VIRGINIUS DA GAMA E MELO,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2504009.0,Campina Grande,25072439.0,ECI HORTENCIO SOUSA RIBEIRO PREMEN,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2504009.0,Campina Grande,25072552.0,EMEF DR CHATEAUBRIAND,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2504009.0,Campina Grande,25072820.0,EMEF ROTARY DR FRANCISCO BRASILEIRO,Municipal,3.715333,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2504009.0,Campina Grande,25073648.0,EMEF FREI DAGOBERTO STUCKER,Municipal,4.784167,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2504009.0,Campina Grande,25073699.0,EMEF LAFAYETE CAVALCANTE,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2504009.0,Campina Grande,25073745.0,EMEF MANOEL DA COSTA CIRNE,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2504009.0,Campina Grande,25073800.0,EMEF PADRE ANTONINO,Municipal,5.334167,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2504009.0,Campina Grande,25073842.0,EMEF PROFA MARIA ANUNCIADA BEZERRA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2504009.0,Campina Grande,25074091.0,EMEF ANIS TIMANI,Municipal,4.621833,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2504009.0,Campina Grande,25074113.0,EMEF ANISIO TEIXEIRA,Municipal,4.218167,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2504009.0,Campina Grande,25074407.0,EMEF HENRIQUE G BARBOSA,Municipal,4.752333,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2504009.0,Campina Grande,25074547.0,EMEF LILIOSA BARRETO,Municipal,4.0775,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2504009.0,Campina Grande,25074571.0,EMEF LIONS PRATA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2504009.0,Campina Grande,25074920.0,EMEF PROF SELMA AGRA VILARIM,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2504009.0,Campina Grande,25075071.0,EMEF TIRADENTES,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2504009.0,Campina Grande,25076400.0,EEEFM PROF ANTONIO OLIVEIRA,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2504009.0,Campina Grande,25076493.0,EMEF CICERO CORREIA DE MENESES,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2504009.0,Campina Grande,25076582.0,ECI EEFM IRMA JOAQUINA SAMPAIO,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2504009.0,Campina Grande,25076590.0,ECI EEFM JOSE MIGUEL LEAO,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2504009.0,Campina Grande,25076930.0,EMEF SAO CLEMENTE,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2504009.0,Campina Grande,25108662.0,EMEF CEAI DR JOAO PEREIRA DE ASSIS,Municipal,5.232167,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2504009.0,Campina Grande,25111345.0,EEEF AROLDO CRUZ FILHO,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2504009.0,Campina Grande,25114034.0,EEEF DOM HELDER CAMARA,Estadual,4.990167,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2504009.0,Campina Grande,25114433.0,EEEFM SENADOR HUMBERTO LUCENA,Estadual,5.123333,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS & Anos FINAIS
PB,2504009.0,Campina Grande,25114808.0,ECI ITAN PEREIRA,Estadual,5.824,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS & Anos FINAIS
PB,2504009.0,Campina Grande,25117459.0,ECI PREFEITO WILLIAMS DE SOUSA ARRUDA,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2504009.0,Campina Grande,25117688.0,ECIT IRMA STEFANIE,Estadual,5.461333,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS & Anos FINAIS
PB,2504009.0,Campina Grande,25117858.0,EEEF REITOR EDVALDO DO O,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2504009.0,Campina Grande,25117866.0,EEEFM POETISA VICENTINA FIGUEIREDO VITAL DO REGO,Estadual,4.1385,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2504009.0,Campina Grande,25120646.0,EMEF MARIA DAS VITORIAS PIRES UCHOA QUEIROZ,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2504009.0,Campina Grande,25120670.0,EEEFM MAJOR VENEZIANO VITAL DO REGO,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2504009.0,Campina Grande,25121685.0,EMEF ROBERTO SIMONSEN,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2504009.0,Campina Grande,25123998.0,ESCOLA WALNYZA BORBOREMA CUNHA,Estadual,4.852667,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2504009.0,Campina Grande,25130633.0,EMEF PROFESSORA LAURA MENEZES DE AMORIM,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2504009.0,Campina Grande,25131338.0,EMEF ESCRITORA LOURDES RAMALHO,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
